tipo_entidad,nombre_tipo_entidad,codigo_entidad,nombre_entidad,fecha_corte,cod_clase,cod_grupo,cod_cuenta,subcuenta,nombre_cuenta_puc,signo_valor,moneda_total_0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,0,0,0,CUENTAS DE REVELACIÓN DE INFORMACIÓN FINANCIERA - CONTROL,+,0.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,1,0,0,DEUDORAS,+,39836590535384.9
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,1,5,0,BIENES Y VALORES ENTREGADOS EN CUSTODIA,+,2923427606274.68
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,1,5,5,BIENES Y VALORES ENTREGADOS EN CUSTODIA,+,2923427606274.68
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,1,10,0,BIENES Y VALORES ENTREGADOS EN GARANTÍA,+,4891309338.32
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,1,10,10,VALORES MOBILIARIOS,+,4891309338.32
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,1,20,0,ACTIVOS CASTIGADOS,+,828243308580.27
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,1,20,10,CARTERA DE CRÉDITOS COMERCIAL,+,288290602276.98
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,1,20,15,CARTERA DE CRÉDITOS DE CONSUMO,+,511045313135.61
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,1,20,20,CARTERA DE CRÉDITOS DE VIVIENDA,+,12313632221.13
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,1,20,25,CARTERA DE CRÉDITOS MICROCRÉDITO,+,1529544857.71
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,1,20,95,OTROS ACTIVOS,+,15064216088.84
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,1,75,0,TÍTULOS DE INVERSIÓN NO COLOCADOS,+,3322186000000.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,1,95,0,OTRAS CUENTAS DE ORDEN DEUDORAS,+,32757842311191.6
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,1,95,95,OTRAS,+,32757842311191.6
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,0,0,ACREEDORAS,+,40093165159927.6
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,10,0,BIENES Y VALORES RECIBIDOS EN CUSTODIA,+,1290532841169.7
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,11,0,BIENES Y VALORES RECIBIDOS EN GARANTÍA PARA FUTUROS CRÉDITOS,+,345083597377.96
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,11,5,INMUEBLES,+,151518673930.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,11,10,VALORES MOBILIARIOS,+,79409773424.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,11,15,OTROS BIENES MUEBLES,+,62646023163.26
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,11,20,EQUIPARABLES A GARANTÍA ADMISIBLE,+,51509126860.7
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,12,0,GARANTÍAS PENDIENTES DE CANCELAR,+,2990308190245.65
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,12,5,INMUEBLES,+,1731896367675.09
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,12,10,VALORES MOBILIARIOS,+,725100434682.7
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,12,15,OTROS BIENES MUEBLES,+,99660835530.86
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,12,20,EQUIPARABLES A GARANTÍA IDÓNEA,+,433650552357.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,13,0,BIENES Y VALORES RECIBIDOS EN GARANTÍA - GARANTÍA IDÓNEA,+,6430906865829.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,13,5,CRÉDITOS COMERCIALES,+,2719773760602.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,13,10,CRÉDITOS DE CONSUMO,+,36121835261.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,13,15,CRÉDITOS DE VIVIENDA Y LEASING HABITACIONAL,+,3663970669793.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,13,20,MICROCRÉDITOS,+,11040600173.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,14,0,BIENES Y VALORES RECIBIDOS EN GARANTIA - OTRAS GARANTIAS,+,2645622268902.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,14,5,CRÉDITOS COMERCIALES,+,2639922854439.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,14,10,CRÉDITOS DE CONSUMO,+,2532477125.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,14,20,MICROCRÉDITOS,+,3166937338.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,15,0,TÍTULOS O VALORES RECIBIDOS EN OPERACIONES REPOS Y SIMULTÁNEAS ACTIVAS,+,569174132876.18
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,15,5,EN TÍTULOS DE TESORERÍA -TES,+,569174132876.18
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,74,0,CALIFICACIÓN OPERACIONES DE LEASING FINANCIERO,+,211198733027.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,74,2,CONSUMO CAPITAL - VIGENTE Y MORA HASTA 1 MES,+,162154532.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,74,8,CONSUMO CAPITAL - MORA MAYOR A 3 MESES HASTA 6 MESES,+,845853.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,74,10,CONSUMO CAPITAL - MORA MAYOR A 6 MESES,+,17620753.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,74,12,CONSUMO INTERESES - VIGENTE Y MORA HASTA 1 MES,+,172311.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,74,18,CONSUMO INTERESES - MORA MAYOR A 3 MESES HASTA 6 MESES,+,29426.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,74,30,CONSUMO OTROS CONCEPTOS - MORA MAYOR A 6 MESES,+,159817.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,74,62,COMERCIAL CAPITAL - VIGENTE Y MORA HASTA 1 MES,+,200701707779.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,74,64,COMERCIAL CAPITAL - MORA MAYOR A 1 MES HASTA 3 MESES,+,2021765165.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,74,66,COMERCIAL CAPITAL - MORA MAYOR A 3 MESES HASTA 6 MESES,+,2588328132.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,74,70,COMERCIAL CAPITAL - MORA MAYOR A 12 MESES,+,4251905578.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,74,72,COMERCIAL INTERESES - VIGENTE Y MORA HASTA 1 MES,+,954605291.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,74,74,COMERCIAL INTERESES - MORA MAYOR A 1 MES HASTA 3 MESES,+,9750724.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,74,76,COMERCIAL INTERESES - MORA MAYOR A 3 MESES HASTA 6 MESES,+,84282922.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,74,80,COMERCIAL INTERESES - MORA MAYOR A 12 MESES,+,144049646.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,74,82,COMERCIAL OTROS CONCEPTOS - VIGENTE Y MORA HASTA 1 MES,+,46747899.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,74,84,COMERCIAL OTROS CONCEPTOS - MORA MAYOR A 1 MES HASTA 3 MESES,+,8538704.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,74,86,COMERCIAL OTROS CONCEPTOS - MORA MAYOR A 3 MESES HASTA 6 MESES,+,5990512.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,74,90,COMERCIAL OTROS CONCEPTOS - MORA MAYOR A 12 MESES,+,200077983.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,81,0,"CALIFICACIÓN CRÉDITOS DE VIVIENDA, GARANTÍA IDÓNEA",+,1170248384415.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,81,2,CAPITAL ¿ VIGENTE Y MORA HASTA 1 MES,+,1093835457777.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,81,3,CAPITAL ¿ MORA MAYOR A 1 MES HASTA 4 MESES,+,29568068794.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,81,4,CUOTA EN MORA MAYOR A 1 MES HASTA 4 MESES,+,232204212.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,81,5,CAPITAL ¿ MORA MAYOR A 4 MESES HASTA 6 MESES,+,6713910143.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,81,6,CAPITAL - MORA MAYOR A 6 MESES HASTA 12 MESES,+,6936486627.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,81,8,CAPITAL - MORA MAYOR A 12 MESES HASTA 18 MESES,+,3101344416.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,81,10,CAPITAL ¿ MORA MAYOR A 18 MESES,+,14136054928.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,81,12,INTERESES - VIGENTE Y MORA HASTA 1 MES,+,13098164009.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,81,13,INTERESES - MORA MAYOR A 1 MES HASTA 4 MESES,+,1311990657.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,81,14,INTERESES - MORA MAYOR A 4 MESES HASTA 6 MESES,+,291334554.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,81,16,INTERESES - MORA MAYOR A 6 MESES HASTA 12 MESES,+,222884957.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,81,18,INTERESES - MORA MAYOR A 12 MESES HASTA 18 MESES,+,28580679.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,81,20,INTERESES - MORA MAYOR A 18 MESES,+,188113754.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,81,22,OTROS CONCEPTOS - VIGENTE Y MORA HASTA 1 MES,+,226050634.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,81,23,OTROS CONCEPTOS - MORA MAYOR A 1 MES HASTA 4 MESES,+,73171004.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,81,24,OTROS CONCEPTOS - MORA MAYOR A 4 MESES HASTA 6 MESES,+,21608763.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,81,26,OTROS CONCEPTOS - MORA MAYOR A 6 MESES HASTA 12 MESES,+,37143162.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,81,28,OTROS CONCEPTOS - MORA MAYOR A 12 MESES HASTA 18 MESES,+,18685267.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,81,30,OTROS CONCEPTOS - MORA MAYOR A 18 MESES,+,207130078.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,83,0,"CALIFICACIÓN CRÉDITOS DE CONSUMO, GARANTÍA IDÓNEA",+,23828351909.62
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,83,2,CAPITAL - VIGENTE Y MORA HASTA 1 MES,+,22160093130.12
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,83,4,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,+,126602288.39
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,83,6,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,+,66936391.97
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,83,8,CAPITAL - MORA MAYOR A 3 MESES HASTA 6 MESES,+,138105934.03
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,83,10,CAPITAL - MORA MAYOR A 6 MESES,+,1116058951.29
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,83,12,INTERESES - VIGENTE Y MORA HASTA 1 MES,+,132149963.95
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,83,14,INTERESES - MORA MAYOR A 1 MES HASTA 2 MESES,+,2284473.07
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,83,16,INTERESES - MORA MAYOR A 2 MESES HASTA 3 MESES,+,1028326.66
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,83,18,INTERESES - MORA MAYOR A 3 MESES HASTA 6 MESES,+,1910425.69
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,83,20,INTERESES - MORA MAYOR A 6 MESES,+,26822901.59
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,83,22,OTROS CONCEPTOS - VIGENTE Y MORA HASTA 1 MES,+,31134269.67
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,83,24,OTROS CONCEPTOS - MORA MAYOR A 1 MES HASTA 2 MESES,+,335111.61
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,83,26,OTROS CONCEPTOS - MORA MAYOR A 2 MESES HASTA 3 MESES,+,777387.51
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,83,28,OTROS CONCEPTOS - MORA MAYOR A 3 MESES HASTA 6 MESES,+,1085927.84
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,83,30,OTROS CONCEPTOS - MORA MAYOR A 6 MESES,+,23026426.23
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,84,0,"CALIFICACIÓN CRÉDITOS DE CONSUMO, OTRAS GARANTÍAS",+,14371837657250.6
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,84,2,CAPITAL - VIGENTE Y MORA HASTA 1 MES,+,13855791703042.2
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,84,4,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,+,70397217828.29
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,84,6,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,+,39262768188.58
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,84,8,CAPITAL - MORA MAYOR A 3 MESES HASTA 6 MESES,+,64727046658.28
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,84,10,CAPITAL - MORA MAYOR A 6 MESES,+,214196669328.02
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,84,12,INTERESES - VIGENTE Y MORA HASTA 1 MES,+,108404947986.65
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,84,14,INTERESES - MORA MAYOR A 1 MES HASTA 2 MESES,+,1996156868.47
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,84,16,INTERESES - MORA MAYOR A 2 MESES HASTA 3 MESES,+,864791389.4
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,84,18,INTERESES - MORA MAYOR A 3 MESES HASTA 6 MESES,+,1527585906.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,84,20,INTERESES - MORA MAYOR A 6 MESES,+,5691800969.15
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,84,22,OTROS CONCEPTOS - VIGENTE Y MORA HASTA 1 MES,+,6415355849.8
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,84,24,OTROS CONCEPTOS - MORA MAYOR A 1 MES HASTA 2 MESES,+,393921042.74
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,84,26,OTROS CONCEPTOS - MORA MAYOR A 2 MESES HASTA 3 MESES,+,246441516.53
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,84,28,OTROS CONCEPTOS - MORA MAYOR A 3 MESES HASTA 6 MESES,+,624210746.6
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,84,30,OTROS CONCEPTOS - MORA MAYOR A 6 MESES,+,1297039929.89
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,85,0,"CALIFICACIÓN MICROCRÉDITOS, GARANTÍA IDÓNEA",+,165495813.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,85,2,CAPITAL - VIGENTE Y MORA HASTA 1 MES,+,137312827.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,85,4,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,+,8082914.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,85,6,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,+,16570405.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,85,10,CAPITAL - MORA MAYOR A 4 MESES,+,1490407.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,85,12,INTERESES - VIGENTE Y MORA HASTA 1 MES,+,932555.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,85,14,INTERESES - MORA MAYOR A 1 MES HASTA 2 MESES,+,904582.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,85,22,OTROS CONCEPTOS - VIGENTE Y MORA HASTA 1 MES,+,65389.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,85,24,OTROS CONCEPTOS - MORA MAYOR A 1 MES HASTA 2 MESES,+,34233.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,85,26,OTROS CONCEPTOS - MORA MAYOR A 2 MESES HASTA 3 MESES,+,37161.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,85,30,OTROS CONCEPTOS - MORA MAYOR A 4 MESES,+,65340.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,86,0,"CALIFICACIÓN MICROCRÉDITOS, OTRAS GARANTÍAS",+,3411000475.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,86,2,CAPITAL - VIGENTE Y MORA HASTA 1 MES,+,2947864454.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,86,4,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,+,17096981.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,86,6,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,+,48187845.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,86,8,CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,+,34384274.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,86,10,CAPITAL - MORA MAYOR A 4 MESES,+,312363979.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,86,12,INTERESES - VIGENTE Y MORA HASTA 1 MES,+,33056101.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,86,14,INTERESES - MORA MAYOR A 1 MES HASTA 2 MESES,+,872829.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,86,16,INTERESES - MORA MAYOR A 2 MESES HASTA 3 MESES,+,925127.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,86,18,INTERESES - MORA MAYOR A 3 MESES HASTA 4 MESES,+,464490.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,86,20,INTERESES - MORA MAYOR A 4 MESES,+,10723151.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,86,22,OTROS CONCEPTOS - VIGENTE Y MORA HASTA 1 MES,+,2408255.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,86,24,OTROS CONCEPTOS - MORA MAYOR A 1 MES HASTA 2 MESES,+,58648.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,86,26,OTROS CONCEPTOS - MORA MAYOR A 2 MESES HASTA 3 MESES,+,140043.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,86,28,OTROS CONCEPTOS - MORA MAYOR A 3 MESES HASTA 4 MESES,+,317217.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,86,30,OTROS CONCEPTOS - MORA MAYOR A 4 MESES,+,2137081.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,87,0,"CALIFICACIÓN CRÉDITOS COMERCIALES, GARANTÍA IDÓNEA",+,1578516865960.01
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,87,2,CAPITAL - VIGENTE Y MORA HASTA 1 MES,+,1538567048911.8
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,87,4,CAPITAL - MORA MAYOR A 1 MES HASTA 3 MESES,+,3294324886.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,87,6,CAPITAL - MORA MAYOR A 3 MESES HASTA 6 MESES,+,360079175.96
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,87,8,CAPITAL - MORA MAYOR A 6 MESES HASTA 12 MESES,+,155992435.0
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,87,10,CAPITAL - MORA MAYOR A 12 MESES,+,21977669073.54
1,ESTABLECIMIENTOS BANCARIOS,2,BANCO POPULAR,2021-07-31T00:00:00.000,8,2,87,12,INTERESES - VIGENTE Y MORA HASTA 1 MES,+,13139143721.36
